지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
108,서울,2023-11-13,2,-2.2,708,6.7,1446
108,서울,2023-11-14,5,-0.8,732,10.8,1520
108,서울,2023-11-15,7,2,706,12.5,1326
108,서울,2023-11-16,6.6,5.7,2342,7.4,1525
108,서울,2023-11-17,1.6,-1.9,2359,5.9,45
108,서울,2023-11-18,0.6,-3.8,720,5.7,1505
108,서울,2023-11-19,5.9,-0.3,154,13.4,1424
108,서울,2023-11-20,6.2,1.8,710,12.8,1511
108,서울,2023-11-21,7.4,1.4,714,14.8,1521
108,서울,2023-11-22,9.5,2.9,704,15.1,1458
108,서울,2023-11-23,9.9,1.9,2358,14.6,1349
108,서울,2023-11-24,-1.5,-4.4,2356,2.2,1353
108,서울,2023-11-25,-1.3,-5.9,723,4,1440
108,서울,2023-11-26,4,-0.1,32,7.2,1449
108,서울,2023-11-27,6.2,4.4,419,9.3,1553
108,서울,2023-11-28,1.3,-1.2,2354,5.2,1
108,서울,2023-11-29,-1.4,-4,2354,3,1422
108,서울,2023-11-30,-4.3,-7.3,721,-0.5,1444
108,서울,2023-12-01,-3.2,-6.8,646,0.7,1544
108,서울,2023-12-02,2,-4.4,327,8,1516
108,서울,2023-12-03,0.8,-2.8,700,6,1430
108,서울,2023-12-04,2.7,-3,750,9.4,1532
108,서울,2023-12-05,6.8,3.8,1,12.6,1518
108,서울,2023-12-06,6.1,3.9,358,8.7,1848
108,서울,2023-12-07,6.6,0.8,709,11.4,1408
108,서울,2023-12-08,11.2,5.1,333,16.8,1434
108,서울,2023-12-09,13.7,11.7,2346,16.2,1413
108,서울,2023-12-10,11.4,6.7,801,15.5,1448
108,서울,2023-12-11,8.9,5,2314,12.3,4
108,서울,2023-12-12,5.4,3.5,2334,9.3,1536
108,서울,2023-12-13,6.8,2.6,419,10.3,1459
108,서울,2023-12-14,7.6,6.2,2315,9.1,127
108,서울,2023-12-15,4.9,3.7,2359,6.2,1
108,서울,2023-12-16,-4.1,-9.9,2400,3.8,1
108,서울,2023-12-17,-9.8,-12.4,758,-6.4,1452
108,서울,2023-12-18,-7.7,-12.2,511,-3.6,1358
108,서울,2023-12-19,-3.7,-8.2,548,0.2,1402
108,서울,2023-12-20,-7.4,-11.9,2359,-2.1,1
108,서울,2023-12-21,-11.7,-14.4,705,-8,1515
108,서울,2023-12-22,-11.6,-14.7,732,-8,1425
108,서울,2023-12-23,-6.8,-12.7,511,-0.9,1547
108,서울,2023-12-24,-2.2,-5.6,622,3,1440
108,서울,2023-12-25,-0.7,-2.7,2315,2.1,1604
108,서울,2023-12-26,1.9,-2.6,1,7.2,1452
108,서울,2023-12-27,1.5,-2.8,813,6.8,1549
108,서울,2023-12-28,1.2,-1.7,620,4.4,1453
